ANO_ELEICAO,NR_ZONA,BAIRRO,SQ_CANDIDATO,NM_CANDIDATO,NM_PARTIDO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO,ENDEREÇO,total_votos,proporcao
2016,21,OLARIA,190000005652,CELIO CESAR LUPPARELLI FARIA,Democratas,40,ELEITO POR MÉDIA,RUA FILOMENA NUNES 971,5717,0.006996676578625153
2016,245,CAMPO GRANDE,190000005652,CELIO CESAR LUPPARELLI FARIA,Democratas,18,ELEITO POR MÉDIA,"RUA DOM PEDRITO, 1, 2 ANDAR - XVIII ADMINISTRAÇÃO REGIONAL",5717,0.003148504460381319
2016,169,SAUDE,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,42,ELEITO POR MÉDIA,"RUA SACADURA CABRAL, 226, FUNDOS",7903,0.005314437555358724
2016,219,CASCADURA,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,43,ELEITO POR MÉDIA,"RUA SIDÔNIO PAES, 54 LOJA 06",7903,0.005440971782867266
2016,125,SANTA CRUZ,190000024871,ELISEU GOMES KESSLER,Partido Social Democrático,100,ELEITO POR MÉDIA,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,7903,0.012653422750854106
2016,185,TAQUARA,190000007958,FERNANDO WILLIAM FERREIRA,Partido Democrático Trabalhista,255,ELEITO POR MÉDIA,RUA GODOFREDO VIANA 400,7565,0.033707865168539325
2016,219,CASCADURA,190000007958,FERNANDO WILLIAM FERREIRA,Partido Democrático Trabalhista,122,ELEITO POR MÉDIA,"RUA SIDÔNIO PAES, 54 LOJA 06",7565,0.01612690019828156
2016,23,MARECHAL HERMES,190000007958,FERNANDO WILLIAM FERREIRA,Partido Democrático Trabalhista,105,ELEITO POR MÉDIA,RUA JOAO VICENTE 1545,7565,0.013879709187045605
2016,211,JARDIM BOTÂNICO,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,6,ELEITO POR MÉDIA,"RUA JARDIM BOTÂNICO, N.1060",7078,8.476970895733258e-4
2016,182,TAQUARA,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,30,ELEITO POR MÉDIA,"RUA GODOFREDO VIANA, 400",7078,0.004238485447866629
2016,22,IRAJÁ,190000011325,ADALMIR D AGUILA DE SOUZA,Partido da Social Democracia Brasileira,20,ELEITO POR MÉDIA,"RUA ITAPERA, 500, SHOPPING VIA BRASIL, LOJAS 150 E 151",7078,0.0028256569652444193
2016,170,MARACANÃ,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,188,ELEITO POR MÉDIA,"AV. PROFESSOR MANUEL DE ABREU, 286",9590,0.019603753910323252
2016,214,MEIER,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,170,ELEITO POR MÉDIA,"RUA DIAS DA CRUZ, 787",9590,0.017726798748696558
2016,10,PIEDADE,190000010039,PAULO SANTOS MESSINA,Partido Republicano da Ordem Social,144,ELEITO POR MÉDIA,"RUA ASSIS CARNEIRO, 436",9590,0.015015641293013556
2016,180,TAQUARA,190000012841,JOÃO RICARDO RIBAS JUNIOR,Partido do Movimento Democrático Brasileiro,172,ELEITO POR MÉDIA,"RUA GODOFREDO VIANA, 400",10081,0.01706179942466025
2016,5,COPACABANA,190000012841,JOÃO RICARDO RIBAS JUNIOR,Partido do Movimento Democrático Brasileiro,85,ELEITO POR MÉDIA,"RUA MIGUEL LEMOS, 97",10081,0.008431703204047217
2016,7,TIJUCA,190000012843,VERÔNICA CHAVES DE CARVALHO COSTA,Partido do Movimento Democrático Brasileiro,102,ELEITO POR MÉDIA,RUA ANTONIO BASILIO 76,12852,0.007936507936507936
2016,185,TAQUARA,190000012841,JOÃO RICARDO RIBAS JUNIOR,Partido do Movimento Democrático Brasileiro,159,ELEITO POR MÉDIA,RUA GODOFREDO VIANA 400,10081,0.01577224481698244
2016,176,IRAJÁ,190000012843,VERÔNICA CHAVES DE CARVALHO COSTA,Partido do Movimento Democrático Brasileiro,118,ELEITO POR MÉDIA,"AV MONSENHOR FELIX, 512",12852,0.009181450357920945
2016,125,SANTA CRUZ,190000012841,JOÃO RICARDO RIBAS JUNIOR,Partido do Movimento Democrático Brasileiro,374,ELEITO POR MÉDIA,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,10081,0.03709949409780776
2016,17,JARDIM BOTÂNICO,190000010725,ADEJAIR SANCHES DE AGUIAR,Partido da Mobilização Nacional,2,ELEITO POR MÉDIA,RUA JARDIM BOTÂNICO 1060,6842,2.9231218941829873e-4
2016,179,BARRA DA TIJUCA,190000010725,ADEJAIR SANCHES DE AGUIAR,Partido da Mobilização Nacional,16,ELEITO POR MÉDIA,AV. AYRTON SENNA 2001 BLOCO C BARRA DA TIJUCA,6842,0.00233849751534639
2016,161,OLARIA,190000003862,ROGERIO DE CASTRO LOPES,Partido Trabalhista Brasileiro,4,ELEITO POR MÉDIA,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",13803,2.89792074186771e-4
2016,24,JARDIM SULACAP,190000003862,ROGERIO DE CASTRO LOPES,Partido Trabalhista Brasileiro,68,ELEITO POR MÉDIA,"AVENIDA MARECHAL FONTENELLE, 3.545, TÉRREO - SHOPPING SULACAP",13803,0.004926465261175107
2016,180,TAQUARA,190000017952,MARCELO BEZERRA CRIVELLA,Partido Republicano Brasileiro,29807,ELEITO,"RUA GODOFREDO VIANA, 400",1123857,0.026522057521553007
2016,211,JARDIM BOTÂNICO,190000003423,RENATO ATHAYDE SILVA,Partido Socialismo e Liberdade,333,ELEITO POR QP,"RUA JARDIM BOTÂNICO, N.1060",9448,0.03524555461473328
2016,123,DEODORO,190000003423,RENATO ATHAYDE SILVA,Partido Socialismo e Liberdade,80,ELEITO POR QP,RUA FERNÃO DIAS S/N,9448,0.00846740050804403
2016,241,SANTA CRUZ,190000003423,RENATO ATHAYDE SILVA,Partido Socialismo e Liberdade,42,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,9448,0.004445385266723116
2016,218,CASCADURA,190000003420,PAULO PINHEIRO,Partido Socialismo e Liberdade,52,ELEITO POR QP,"RUA SIDÔNIO PAIS, 54, LOJAS 4 E 5",6821,0.007623515613546401
2016,170,MARACANÃ,190000003426,TARCÍSIO MOTTA DE CARVALHO,Partido Socialismo e Liberdade,2448,ELEITO POR QP,"AV. PROFESSOR MANUEL DE ABREU, 286",48973,0.04998672738039328
2016,22,IRAJÁ,190000003414,MARIELLE FRANCISCO DA SILVA,Partido Socialismo e Liberdade,345,ELEITO POR QP,"RUA ITAPERA, 500, SHOPPING VIA BRASIL, LOJAS 150 E 151",25600,0.0134765625
2016,120,CAMPO GRANDE,190000003414,MARIELLE FRANCISCO DA SILVA,Partido Socialismo e Liberdade,225,ELEITO POR QP,RUA TAQUAREMBÓ S/N- 2 ANDAR (REGIONAL DE CAMPO GRANDE),25600,0.0087890625
2016,5,COPACABANA,190000003420,PAULO PINHEIRO,Partido Socialismo e Liberdade,308,ELEITO POR QP,"RUA MIGUEL LEMOS, 97",6821,0.045154669403313294
2016,211,JARDIM BOTÂNICO,190000006061,ITALO PEREIRA CAMPOS,Partido Trabalhista do Brasil,6,ELEITO POR QP,"RUA JARDIM BOTÂNICO, N.1060",1209,0.004962779156327543
2016,7,TIJUCA,190000006061,ITALO PEREIRA CAMPOS,Partido Trabalhista do Brasil,4,ELEITO POR QP,RUA ANTONIO BASILIO 76,1209,0.0033085194375516956
2016,219,CASCADURA,190000006061,ITALO PEREIRA CAMPOS,Partido Trabalhista do Brasil,12,ELEITO POR QP,"RUA SIDÔNIO PAES, 54 LOJA 06",1209,0.009925558312655087
2016,188,VILA DA PENHA,190000006061,ITALO PEREIRA CAMPOS,Partido Trabalhista do Brasil,3,ELEITO POR QP,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",1209,0.0024813895781637717
2016,242,CAMPO GRANDE,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,400,ELEITO POR QP,AV. CESARIO DE MELLO 3963,13347,0.029969281486476363
2016,169,SAUDE,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,678,ELEITO POR QP,"RUA SACADURA CABRAL, 226, FUNDOS",13347,0.050797932119577435
2016,25,SANTA CRUZ,190000012012,CARLOS EDUARDO DE MATTOS,Solidariedade,213,ELEITO POR QP,PRAÇA DA SUPERINTENDÊNCIA 420,13347,0.015958642391548664
2016,8,DEL CASTILHO,190000015112,LUCIANA GONÇALVES DE NOVAES,Partido dos Trabalhadores,180,ELEITO POR QP,"AVENIDA DOM HÉLDER CÂMARA, 4175",9523,0.01890160663656411
2016,242,CAMPO GRANDE,190000015120,REIMONT LUIZ OTONI SANTA BARBARA,Partido dos Trabalhadores,76,ELEITO POR QP,AV. CESARIO DE MELLO 3963,10499,0.007238784646156777
2016,192,PORTUGUESA,190000015120,REIMONT LUIZ OTONI SANTA BARBARA,Partido dos Trabalhadores,209,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),10499,0.019906657776931135
2016,21,OLARIA,190000015112,LUCIANA GONÇALVES DE NOVAES,Partido dos Trabalhadores,145,ELEITO POR QP,RUA FILOMENA NUNES 971,9523,0.015226294235009976
2016,23,MARECHAL HERMES,190000015112,LUCIANA GONÇALVES DE NOVAES,Partido dos Trabalhadores,143,ELEITO POR QP,RUA JOAO VICENTE 1545,9523,0.015016276383492597
2016,161,OLARIA,190000015120,REIMONT LUIZ OTONI SANTA BARBARA,Partido dos Trabalhadores,210,ELEITO POR QP,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",10499,0.020001904943327938
2016,170,MARACANÃ,190000007443,LEANDRO LYRA BRAGA DOGNINI,Partido Novo,699,ELEITO POR QP,"AV. PROFESSOR MANUEL DE ABREU, 286",16760,0.04170644391408115
2016,14,TODOS OS SANTOS,190000007443,LEANDRO LYRA BRAGA DOGNINI,Partido Novo,95,ELEITO POR QP,"RUA GETULIO, 127",16760,0.0056682577565632455
2016,17,JARDIM BOTÂNICO,190000007443,LEANDRO LYRA BRAGA DOGNINI,Partido Novo,2261,ELEITO POR QP,RUA JARDIM BOTÂNICO 1060,16760,0.13490453460620525
2016,241,SANTA CRUZ,190000012659,MARCELLO MORAES SICILIANO,Partido Humanista da Solidariedade,666,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,10535,0.06321784527764594
2016,123,DEODORO,190000012659,MARCELLO MORAES SICILIANO,Partido Humanista da Solidariedade,18,ELEITO POR QP,RUA FERNÃO DIAS S/N,10535,0.0017085904129093498
2016,120,CAMPO GRANDE,190000024880,JONES BARBOSA DE MOURA,Partido Social Democrático,456,ELEITO POR QP,RUA TAQUAREMBÓ S/N- 2 ANDAR (REGIONAL DE CAMPO GRANDE),8086,0.05639376700469948
2016,229,MARACANÃ,190000024880,JONES BARBOSA DE MOURA,Partido Social Democrático,70,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",8086,0.008656937917388079
2016,233,JARDIM SULACAP,190000024880,JONES BARBOSA DE MOURA,Partido Social Democrático,201,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3.545",8086,0.024857778877071482
2016,4,JARDIM BOTÂNICO,190000011815,CARLOS NANTES BOLSONARO,Partido Social Cristão,736,ELEITO POR QP,RUA JARDIM BOTÂNICO 1060,65123,0.011301690646929655
2016,216,DEL CASTILHO,190000011861,OTONI MOURA DE PAULO JUNIOR,Partido Social Cristão,106,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,5939,0.01784812257955885
2016,182,TAQUARA,190000011861,OTONI MOURA DE PAULO JUNIOR,Partido Social Cristão,257,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",5939,0.04327327832968513
2016,241,SANTA CRUZ,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,113,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N POSTO AGRICOLA,6304,0.0179251269035533
2016,242,CAMPO GRANDE,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,96,ELEITO POR QP,AV. CESARIO DE MELLO 3963,6304,0.015228426395939087
2016,180,TAQUARA,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,157,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",6304,0.02490482233502538
2016,118,CASCADURA,190000011816,CLAUDIO BONFIM DE CASTRO E SILVA,Partido Social Cristão,55,ELEITO POR QP,"AV. DOM HELDER CAMARA, 10.121",6304,0.008724619289340102
2016,233,JARDIM SULACAP,190000009372,JOSE RENATO CARDOZO MOURA,Partido Democrático Trabalhista,607,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3.545",8919,0.06805695705796613
2016,214,MEIER,190000009372,JOSE RENATO CARDOZO MOURA,Partido Democrático Trabalhista,35,ELEITO POR QP,"RUA DIAS DA CRUZ, 787",8919,0.003924206749635609
2016,242,CAMPO GRANDE,190000005654,CESAR EPITÁCIO MAIA,Democratas,988,ELEITO POR QP,AV. CESARIO DE MELLO 3963,40318,0.024505183788878417
2016,120,CAMPO GRANDE,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,125,ELEITO POR QP,RUA TAQUAREMBÓ S/N- 2 ANDAR (REGIONAL DE CAMPO GRANDE),13530,0.009238728750923873
2016,242,CAMPO GRANDE,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,215,ELEITO POR QP,AV. CESARIO DE MELLO 3963,13530,0.015890613451589063
2016,216,DEL CASTILHO,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,184,ELEITO POR QP,AV DOM HELDER CAMARA 4175 - 2 ANDAR,13530,0.01359940872135994
2016,170,MARACANÃ,190000005654,CESAR EPITÁCIO MAIA,Democratas,1293,ELEITO POR QP,"AV. PROFESSOR MANUEL DE ABREU, 286",40318,0.03207004315690262
2016,234,JARDIM SULACAP,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,122,ELEITO POR QP,"AV. MARECHAL FONTENELLE, 3.545, TÉRREO - PARQUE SHOPPING SULACAP",13530,0.0090169992609017
2016,233,JARDIM SULACAP,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,159,ELEITO POR QP,"AV. MARECHAL FONTENELE, 3.545",13530,0.011751662971175166
2016,119,BARRA DA TIJUCA,190000005647,ALEXANDRE ISQUIERDO MOREIRA,Democratas,152,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C,13530,0.01123429416112343
2016,23,MARECHAL HERMES,190000007100,LUIS ANTONIO DA COSTA RAMOS,Partido Trabalhista Nacional,60,ELEITO POR QP,RUA JOAO VICENTE 1545,5595,0.010723860589812333
2016,185,TAQUARA,190000007100,LUIS ANTONIO DA COSTA RAMOS,Partido Trabalhista Nacional,42,ELEITO POR QP,RUA GODOFREDO VIANA 400,5595,0.007506702412868633
2016,22,IRAJÁ,190000003606,MARCELINO ANTONIO D ALMEIDA,Partido Progressista,34,ELEITO POR QP,"RUA ITAPERA, 500, SHOPPING VIA BRASIL, LOJAS 150 E 151",12136,0.0028015820698747526
2016,192,PORTUGUESA,190000003607,VERA LUCIA FERREIRA LINS,Partido Progressista,118,ELEITO POR QP,RUA ORCADAS 435 - SALA 12 - XX RA (SUPERINTENDÊNCIA REGIONAL DA ILHA),20918,0.005641074672530835
2016,229,MARACANÃ,190000003606,MARCELINO ANTONIO D ALMEIDA,Partido Progressista,18,ELEITO POR QP,"AV. PROFESSOR MANOEL DE ABREU, 286",12136,0.0014831905075807514
2016,245,CAMPO GRANDE,190000012857,JAIRO SOUZA SANTOS JUNIOR,Partido do Movimento Democrático Brasileiro,171,ELEITO POR QP,"RUA DOM PEDRITO, 1, 2 ANDAR - XVIII ADMINISTRAÇÃO REGIONAL",12587,0.013585445300707079
2016,8,DEL CASTILHO,190000012847,THIAGO KWIATKOWSKI RIBEIRO,Partido do Movimento Democrático Brasileiro,501,ELEITO POR QP,"AVENIDA DOM HÉLDER CÂMARA, 4175",14736,0.03399837133550489
2016,169,SAUDE,190000012849,RAFAEL ALOISIO FREITAS,Partido do Movimento Democrático Brasileiro,238,ELEITO POR QP,"RUA SACADURA CABRAL, 226, FUNDOS",11497,0.02070105244846482
2016,180,TAQUARA,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,4696,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",19947,0.23542387326414999
2016,188,VILA DA PENHA,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,109,ELEITO POR QP,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",18661,0.0058410588928781955
2016,243,SANTA CRUZ,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,56,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N,19947,0.0028074397152454003
2016,161,OLARIA,190000012849,RAFAEL ALOISIO FREITAS,Partido do Movimento Democrático Brasileiro,50,ELEITO POR QP,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",11497,0.004348960598416978
2016,167,IRAJÁ,190000012851,JORGE MIGUEL FELIPPE,Partido do Movimento Democrático Brasileiro,80,ELEITO POR QP,"RUA ITAPERA, 500 LOJAS 150 A 153 (VIA BRASIL SHOPPING)",18661,0.004287015701195006
2016,17,JARDIM BOTÂNICO,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,14,ELEITO POR QP,RUA JARDIM BOTÂNICO 1060,18228,7.680491551459293e-4
2016,246,SANTA CRUZ,190000012849,RAFAEL ALOISIO FREITAS,Partido do Movimento Democrático Brasileiro,22,ELEITO POR QP,RUA MARTINHO DE CAMPOS S/N  POSTO AGRÍCOLA,11497,0.0019135426633034704
2016,16,LARANJEIRAS,190000012854,JOAO FRANCISCO INACIO BRAZAO,Partido do Movimento Democrático Brasileiro,34,ELEITO POR QP,RUA CONDE DE BAEPENDI N 40,19947,0.0017045169699704216
2016,214,MEIER,190000012857,JAIRO SOUZA SANTOS JUNIOR,Partido do Movimento Democrático Brasileiro,24,ELEITO POR QP,"RUA DIAS DA CRUZ, 787",12587,0.0019067291650115199
2016,167,IRAJÁ,190000012849,RAFAEL ALOISIO FREITAS,Partido do Movimento Democrático Brasileiro,40,ELEITO POR QP,"RUA ITAPERA, 500 LOJAS 150 A 153 (VIA BRASIL SHOPPING)",11497,0.0034791684787335827
2016,242,CAMPO GRANDE,190000012849,RAFAEL ALOISIO FREITAS,Partido do Movimento Democrático Brasileiro,19,ELEITO POR QP,AV. CESARIO DE MELLO 3963,11497,0.0016526050273984517
2016,188,VILA DA PENHA,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,21,ELEITO POR QP,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",18228,0.001152073732718894
2016,169,SAUDE,190000026194,WILLIAN CARVALHO DOS SANTOS,Partido do Movimento Democrático Brasileiro,27,ELEITO POR QP,"RUA SACADURA CABRAL, 226, FUNDOS",18228,0.0014812376563528638
2016,179,BARRA DA TIJUCA,190000017884,JOÃO MENDES DE JESUS,Partido Republicano Brasileiro,179,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C BARRA DA TIJUCA,22697,0.007886504824426136
2016,119,BARRA DA TIJUCA,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,334,ELEITO POR QP,AV. AYRTON SENNA 2001 BLOCO C,16352,0.020425636007827788
2016,182,TAQUARA,190000017874,TÂNIA CRISTINA MAGALHÃES BASTOS E SILVA,Partido Republicano Brasileiro,1008,ELEITO POR QP,"RUA GODOFREDO VIANA, 400",16352,0.06164383561643835
2016,167,IRAJÁ,190000017906,JOSÉ INALDO FERNANDES DA SILVA,Partido Republicano Brasileiro,699,ELEITO POR QP,"RUA ITAPERA, 500 LOJAS 150 A 153 (VIA BRASIL SHOPPING)",12489,0.055969252942589476
2016,8,DEL CASTILHO,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,85,ELEITO POR MÉDIA,"AVENIDA DOM HÉLDER CÂMARA, 4175",3702,0.022960561858454888
2016,219,CASCADURA,190000003396,DAVID MICHAEL DOS SANTOS MIRANDA,Partido Socialismo e Liberdade,27,ELEITO POR MÉDIA,"RUA SIDÔNIO PAES, 54 LOJA 06",3702,0.007293354943273906
2016,162,OLARIA,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,70,ELEITO POR MÉDIA,"RUA FILOMENA NUNES, 961",8460,0.008274231678486997
2016,9,BARRA DA TIJUCA,190000012007,JORGE HENRIQUE MARTINS MANAIA,Solidariedade,259,ELEITO POR MÉDIA,AV AYRTON SENNA 2001 BLOCO C,8460,0.03061465721040189
2016,161,OLARIA,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,130,ELEITO POR QP,"RUA LUCENA, S/N,OLARIA (ANTIGO FÓRUM,ATRÁS DO CLUBE OLARIA) 21.021-320",9562,0.013595482116711985
2016,188,VILA DA PENHA,190000003828,ANTONIO JOSE PAPERA DE AZEVEDO,Partido Trabalhista Brasileiro,19,ELEITO POR QP,"AV. VICENTE DE CARVALHO, 909, LJ. 115/116, 2 PISO, CARIOCA SHOPPING",15802,0.0012023794456397924
2016,10,PIEDADE,190000003852,MARCELO ARAR,Partido Trabalhista Brasileiro,203,ELEITO POR QP,"RUA ASSIS CARNEIRO, 436",9562,0.0212298682284041
